search_id,domain_id,pass,strategy_phase,query,provider,date,filters,result_ids,kept,inclusion_rationale,exclusion_rationale,duplicate_handling,subject_source_id,chain_decision
LIT-03-S050,D51,1,A,Alloy Jackson lightweight formal methods relational logic,Web search (general),2026-09-13,none,arxiv:2503.05849; https://alloytools.org/book.html; https://www.alphaxiv.org/@daniel-jackson; https://groups.csail.mit.edu/sdg/pubs/2000/alcoa-algorithm.pdf; https://groups.csail.mit.edu/sdg/pubs/2013/alloy.mscs13.pdf; https://groups.csail.mit.edu/sdg/pubs/TR/alcoa-overview.pdf; http://alloy.lcs.mit.edu/alloy/book.html; 10.1145/505145.505149; arxiv:1807.01923; 10.1145/3338843,10.1145/505145.505149; 10.1145/3338843; arxiv:1807.01923,"10.1145/505145.505149 (Jackson, 'Alloy: a lightweight object modelling notation', TOSEM 2002) and 10.1145/3338843 (Jackson, 'Alloy: a language and tool for exploring software designs', CACM 2019) are the canonical primary papers for the mandated Alloy variant, establishing the 'lightweight formal methods' framing directly relevant to D-System's cost/rigor tradeoff; arxiv:1807.01923 ('Towards Classification of Lightweight Formal Methods') is a direct Phase A taxonomy source.",The MIT SDG technical reports/pub pages and alloytools.org book page are primary-source mirrors/leads already represented by the two kept DOIs; alphaxiv.org author page is a discovery lead only.,none,none,none
LIT-03-S051,D51,1,D,refinement calculus formal specification,OpenAlex,2026-09-13,none,https://openalex.org/W1994676271; https://openalex.org/W2087713039; https://openalex.org/W2165892480; https://openalex.org/W2162611322; https://openalex.org/W1497695679; https://openalex.org/W2112448067,10.1016/0167-6423(87)90011-6; 10.1007/978-1-4471-3273-8; 10.1049/sej.1989.0006,"10.1016/0167-6423(87)90011-6 (Back, 'A theoretical basis for stepwise refinement and the programming calculus', 1987) and 10.1007/978-1-4471-3273-8 (Morgan, 'On the Refinement Calculus', 1988/1994) are the two canonical foundational refinement-calculus papers for the mandated 'refinement' variant; 10.1049/sej.1989.0006 ('An introduction to Z and formal specifications', 1989) is a canonical Z-notation Phase A introduction, corroborating LIT-03-S048.","'A calculus for cryptographic protocols', 'Using event calculus to formalise policy specification' and 'Extraction of Structured Programs from Specification Proofs' are adjacent formal-methods applications (security protocols, policy calculus, program extraction), not core refinement-calculus sources, excluded this pass.",none,none,none
LIT-03-S052,D51,1,D,formal specification refinement traceability implementation,Crossref (query.bibliographic),2026-09-13,none,10.31390/gradschool_disstheses.6378; 10.1109/innovations.2016.7880015; 10.1007/bfb0056023; 10.1109/sere.2014.30; 10.1007/3-540-45648-1_12; 10.1007/bfb0024672,10.31390/gradschool_disstheses.6378; 10.1109/innovations.2016.7880015; 10.1109/sere.2014.30,"10.31390/gradschool_disstheses.6378 ('From Object-Oriented Specification to Implementation: A Formal Refinement Methodology', dissertation) and 10.1109/innovations.2016.7880015 ('Formal specification, refinement, and implementation of path planning', 2016) both span specification->refinement->implementation, candidate CRITICAL_COLLISIONs against H7's end-to-end lineage claim; 10.1109/sere.2014.30 ('Traceability-Based Formal Specification Inspection', 2014) is a direct H7/H9 collision.","'The specification and refinement of an environmental model', 'Loose Specification and Refinement in Z', and 'Adding specification constructors to the refinement calculus' are refinement-calculus applications/extensions adjacent to but not centrally about traceability-to-implementation, excluded this pass though noted as refinement-calculus lineage.",none,none,none
LIT-03-S053,D51,1,E,formal specification refinement traceability implementation evidence,Web search (general),2026-09-13,none,arxiv:2604.10392; https://www.microsoft.com/en-us/research/publication/intent-aligned-formal-specification-synthesis-via-traceable-refinement/; https://www.researchgate.net/publication/221160543_An_Approach_of_Requirements_Tracing_in_Formal_Refinement; 10.5555/1884866.1884878; https://www.researchgate.net/publication/286652252_Traceability-Based_Formal_Specification_Inspection,arxiv:2604.10392; 10.5555/1884866.1884878,"Pre-crafted collision query run verbatim. arxiv:2604.10392 (Microsoft Research, 'Intent-aligned Formal Specification Synthesis via Traceable Refinement' / VeriSpecGen) is a strong CRITICAL_COLLISION candidate for H7/H9/H10: requirement-level attribution, per-requirement traceability maps, and failure-to-requirement-clause repair are a materially close analogue to D-System's blast-radius and bidirectional-traceability claims; 10.5555/1884866.1884878 ('An approach of requirements tracing in formal refinement', VSTTE 2010) is a direct H7/H9 collision on requirements-to-formal-refinement tracing.","The Microsoft Research publication page duplicates the arXiv paper (same work, lead page not separately kept); the two ResearchGate pages duplicate 10.5555/1884866.1884878 and the already-kept 10.1109/sere.2014.30 (LIT-03-S052) respectively -- ResearchGate mirrors excluded in favor of the primary DOIs.",10.1109/sere.2014.30 recurs from LIT-03-S052 via its ResearchGate mirror.,none,none
LIT-03-S054,D51,1,E,TLA+ formal specification code generation LLM proof traceability,Web search (general),2026-09-13,none,arxiv:2606.05792; arxiv:2501.03073; arxiv:2606.06133; arxiv:2512.09758; arxiv:2604.10392; arxiv:2501.16207,arxiv:2606.05792; arxiv:2501.03073; arxiv:2501.16207,"Sharper Phase-A-informed variant on the TLA+ mandated term. arxiv:2606.05792 ('Can LLMs Write Correct TLA+ Specifications?') quantifies a large gap (up to 26.6% syntactic, only 8.6% semantic correctness) between LLM-generated and correct TLA+ specifications -- directly load-bearing evidence against any claim that spec-generation-to-formal-verification is a solved loop; arxiv:2501.03073 ('Retrieval-Augmented TLAPS Proof Generation with LLMs') and arxiv:2501.16207 ('From Informal to Formal -- Incorporating and Evaluating LLMs on Natural Language Requirements to Verifiable Formal Proofs') are direct H7/H9 collisions on NL-requirement-to-formal-proof pipelines.","arxiv:2606.06133 and arxiv:2604.10392 recur from LIT-03-S049 and LIT-03-S053 respectively; arxiv:2512.09758 ('Towards Language Model Guided TLA+ Proof Automation') is adjacent proof-automation tooling, not kept as distinct from the already-kept TLAPS/LLM sources this pass.",arxiv:2606.06133 recurs from LIT-03-S049; arxiv:2604.10392 recurs from LIT-03-S053.,none,none
LIT-03-S055,D51,1,D,"abs:""refinement"" AND abs:""formal specification"" AND abs:traceability",arXiv API (export.arxiv.org),2026-09-13,none,none,none,none,"export.arxiv.org returned an HTTP 301 redirect that did not resolve within the ~20s window (curl -L timed out following it, exit 28); abandoned per the no-retry-loop rule. Zero-yield failed-provider row -- a different failure mode (redirect timeout) than the rate-limit/'Rate exceeded' responses logged elsewhere this session.",none,none,none
LIT-03-S056,D52,1,A,behavior-driven development Dan North origin history Gherkin,Web search (general),2026-09-13,none,https://www.qase.io/blog/behavior-driven-development/; https://www.functionize.com/automated-testing/behavior-driven-development; https://behave.readthedocs.io/en/latest/philosophy/; https://behave.readthedocs.io/en/stable/philosophy/; https://www.functionize.com/blog/bdd-who-needs-gherkin; https://cucumber.io/docs/bdd/history/; https://dannorth.net/blog/article-introducing-behaviour-driven-development/; https://www.todaysoftmag.com/article/3298/behavior-driven-development-dan-north-interview; https://284km.uk/series/software-testing/05-bdd-en/,https://dannorth.net/blog/article-introducing-behaviour-driven-development/; https://cucumber.io/docs/bdd/history/; https://cucumber.io/docs/gherkin/reference/,"Dan North's own 2006 'Introducing Behaviour-Driven Development' article is the founding primary-author source for BDD (named 2003, JBehave; Gherkin introduced 2007); Cucumber's official BDD-history page and Gherkin language reference are the tool ecosystem's own authoritative documentation of the Gherkin DSL, kept as the field's canonical-model source per Phase A despite being vendor-hosted (Cucumber is the reference implementation, not a third-party product).","Qase, Functionize (x2), the behave.readthedocs mirror pages, and the TodaySoftMag interview are vendor/tutorial/interview leads; 284km.uk is a personal blog series, not primary evidence.",none,none,none
LIT-03-S057,D52,1,A,"""given-when-then"" scenario testing BDD requirements",Web search (general),2026-09-13,none,https://www.ranorex.com/blog/given-when-then-tests/; https://miro.com/agile/given-when-then-framework/; https://dev.to/naina_garg/bdd-in-practice-where-givenwhenthen-actually-helps-2nd; https://www.parallelhq.com/blog/given-when-then-acceptance-criteria; https://testquality.com/complete-guide-to-gherkin-syntax-for-bdd-testing/; https://www.departmentofproduct.com/blog/writing-bdd-test-scenarios/; https://testomat.io/blog/writing-bdd-test-cases-in-agile-software-development-examples-best-practices-test-case-templates/; https://www.scribd.com/document/689591896/How-to-write-BDD-Test-scenarios-2,none,none,"All results are vendor/practitioner blog and tutorial content describing the given-when-then pattern -- leads per campaign rule, none add primary-source value beyond the Dan North/Cucumber sources already kept at LIT-03-S056.",none,none,none
LIT-03-S058,D52,1,A,"""feature files"" Cucumber scenario-based testing acceptance criteria",Web search (general),2026-09-13,none,https://abstracta.us/blog/testing-tools/a-guide-to-good-cucumber-practices/; https://medium.com/@afimaamedufie/a-glance-at-the-gherkin-style-acceptance-criteria-and-cucumber-b7b93fd37b36; https://www.bornfight.com/blog/behavior-driven-development-automation-testing-with-cucumber/; https://cucumber.io/docs/gherkin/reference/; https://toolsqa.com/cucumber/cucumber-jvm-feature-file/; https://hexdocs.pm/cucumber/feature_files.html; https://www.scribd.com/document/454486521/Cucumber; https://www.scribd.com/document/641369763/Untitled; https://www.educative.io/answers/introduction-to-cucumber,none,none,"Abstracta, Medium, Bornfight, ToolsQA, hexdocs.pm, Scribd (x2) and Educative are all vendor/tutorial/practitioner leads for the mandated 'feature files' and 'scenario-based testing' variants; no additional primary source beyond the Gherkin reference already kept at LIT-03-S056.",https://cucumber.io/docs/gherkin/reference/ recurs from LIT-03-S056 (already kept there).,none,none
LIT-03-S059,D52,1,D,behavior driven development requirements traceability,OpenAlex,2026-09-13,none,https://openalex.org/W2124405605; https://openalex.org/W4322576964; https://openalex.org/W974480840; https://openalex.org/W2128368240; https://openalex.org/W2189000696; https://openalex.org/W1733248925,none,none,"All six results are keyword-collision noise against 'development'/'driven' unrelated to BDD (a general requirements-engineering survey, a 6G testbeds survey, smart-tourism, China's economic reforms, photocatalytic CO2 reduction, and visual-cortex neuron selectivity) -- zero genuine BDD matches from OpenAlex's full-text ranking on this query.",none,none,none
LIT-03-S060,D52,1,D,behavior driven development scenario testing traceability,Crossref (query.bibliographic),2026-09-13,none,10.1109/icse.2001.919087; 10.5220/0005911400850092; 10.5220/0013374400003890; 10.1007/978-1-4842-2689-6_10; 10.2514/6.2019-1481; 10.5220/0003578500360045,10.1109/icse.2001.919087; 10.5220/0013374400003890; 10.5220/0005911400850092; 10.2514/6.2019-1481,"10.1109/icse.2001.919087 ('A scenario-driven approach to traceability', ICSE 2001) is a canonical, historically important direct H9 collision predating BDD's naming; 10.5220/0013374400003890 ('Agentic AI for Behavior-Driven Development Testing Using Large Language Models', 2025) is a direct, current collision on agentic-AI-generated BDD tests; 10.5220/0005911400850092 ('Testing of Web Services using Behavior-Driven Development', 2016) and 10.2514/6.2019-1481 ('Scenario-Driven Development and Testing of ATC Conflict Detection', 2019) are concrete scenario-based-testing application papers spanning software and aerospace domains.","10.1007/978-1-4842-2689-6_10 ('Introduction to Behavior-Driven Development', 2017 book chapter) is a general intro superseded by the Dan North primary source already kept; 10.5220/0003578500360045 ('Backward Requirements Traceability within the Topology-based Model Driven Software Development', 2011) is MBSE-domain (D46)-adjacent rather than BDD-specific, flagged as a cross-domain lead.",none,none,none
